Section,GlobalIndex,LocalIndex,TargetChar,Yaw,Pitch,UserInput,IsCorrect,FontSize,SpawnZone,,Label,,,,,,,,,,,
8,71,8,F,-16.36,-46.11,F,TRUE,201,Grid_Bottom-Center,,0,,,,,,,,,,,
8,72,9,D,35.32,-36.1,NotVisible,FALSE,10.6,Grid_Bottom-Right,,1,,,,,,,,,,,
9,73,1,Z,-39.91,33.48,Z,TRUE,201,Grid_Top-Left,,0,,,,,,,,,,,
9,74,2,T,-18.5,35.67,T,TRUE,75.3,Grid_Top-Center,,0,,,,,,,,,,,
9,75,3,L,41.59,35.03,NotVisible,FALSE,17.3,Grid_Top-Right,,1,,,,,,,,,,,
9,76,4,D,-52.48,-0.73,NotVisible,FALSE,17.3,Grid_Middle-Left,,1,,,,,,,,,,,
9,77,5,C,23.69,-3.67,C,TRUE,28.3,Grid_Middle-Center,,0,,,,,,,,,,,
9,78,6,O,50.12,-3.2,NotVisible,FALSE,6.5,Grid_Middle-Right,,1,,,,,,,,,,,
9,79,7,F,-39.1,-37.2,F,TRUE,201,Grid_Bottom-Left,,0,,,,,,,,,,,
9,80,8,E,-6.27,-46.93,E,TRUE,46.1,Grid_Bottom-Center,,0,,,,,,,,,,,
9,81,9,P,40.32,-39.84,P,TRUE,201,Grid_Bottom-Right,,0,,,,,,,,,,,
10,82,1,O,-27.41,24.03,NotVisible,FALSE,10.6,Grid_Top-Left,,1,,,,,,,,,,,
10,83,2,E,8.12,15.97,E,TRUE,28.3,Grid_Top-Center,,0,,,,,,,,,,,
10,84,3,F,41.35,42.03,NotVisible,FALSE,75.3,Grid_Top-Right,,1,,,,,,,,,,,
10,85,4,Z,-53.01,-23.85,NotVisible,FALSE,46.1,Grid_Middle-Left,,1,,,,,,,,,,,
10,86,5,D,-12.15,-7.62,D,TRUE,122.9,Grid_Middle-Center,,0,,,,,,,,,,,
10,87,6,T,51.17,6.68,NotVisible,FALSE,6.5,Grid_Middle-Right,,1,,,,,,,,,,,
10,88,7,C,-29.5,-45.54,C,TRUE,28.3,Grid_Bottom-Left,,0,,,,,,,,,,,
10,89,8,L,21.33,-49.26,L,TRUE,122.9,Grid_Bottom-Center,,0,,,,,,,,,,,
10,90,9,P,42.1,-44.64,P,TRUE,122.9,Grid_Bottom-Right,,0,,,,,,,,,,,
11,91,1,E,-52.81,34.17,NotVisible,FALSE,46.1,Grid_Top-Left,,1,,,,,,,,,,,
11,92,2,F,5.45,35.52,F,TRUE,46.1,Grid_Top-Center,,0,,,,,,,,,,,
11,93,3,C,36.59,31.45,C,TRUE,201,Grid_Top-Right,,0,,,,,,,,,,,
11,94,4,T,-48.34,-27,T,TRUE,75.3,Grid_Middle-Left,,0,,,,,,,,,,,
11,95,5,L,-1.81,7.34,L,TRUE,46.1,Grid_Middle-Center,,0,,,,,,,,,,,
11,96,6,P,40.48,-5.08,P,TRUE,75.3,Grid_Middle-Right,,0,,,,,,,,,,,
11,97,7,D,-49.68,-31.99,D,TRUE,75.3,Grid_Bottom-Left,,0,,,,,,,,,,,
11,98,8,Z,14.81,-39.81,Z,TRUE,75.3,Grid_Bottom-Center,,0,,,,,,,,,,,
11,99,9,O,52.49,-33.56,O,TRUE,122.9,Grid_Bottom-Right,,0,,,,,,,,,,,
12,100,1,P,-33.6,36.31,P,TRUE,75.3,Grid_Top-Left,,0,,,,,,,,,,,
12,101,2,D,-4.4,39.34,D,TRUE,122.9,Grid_Top-Center,,0,,,,,,,,,,,
12,102,3,O,48.89,38.15,NotVisible,FALSE,10.6,Grid_Top-Right,,1,,,,,,,,,,,
12,103,4,E,-48.21,-3.04,E,TRUE,46.1,Grid_Middle-Left,,0,,,,,,,,,,,
12,104,5,Z,-15.09,-12.81,Z,TRUE,201,Grid_Middle-Center,,0,,,,,,,,,,,
12,105,6,F,53.11,-9.63,F,TRUE,201,Grid_Middle-Right,,0,,,,,,,,,,,
12,106,7,C,-34.12,-52.37,NotVisible,FALSE,6.5,Grid_Bottom-Left,,1,,,,,,,,,,,
12,107,8,T,-19.14,-39.36,T,TRUE,75.3,Grid_Bottom-Center,,0,,,,,,,,,,,
12,108,9,L,28.04,-39.95,L,TRUE,17.3,Grid_Bottom-Right,,0,,,,,,,,,,,
13,109,1,F,-40.33,23.67,F,TRUE,28.3,Grid_Top-Left,,0,,,,,,,,,,,
13,110,2,D,-19.36,25.81,D,TRUE,201,Grid_Top-Center,,0,,,,,,,,,,,
13,111,3,C,33.54,19.87,C,TRUE,28.3,Grid_Top-Right,,0,,,,,,,,,,,
13,112,4,T,-31.73,-20.17,T,TRUE,46.1,Grid_Middle-Left,,0,,,,,,,,,,,
13,113,5,E,18.07,3.32,E,TRUE,46.1,Grid_Middle-Center,,0,,,,,,,,,,,
13,114,6,O,29.57,-19.66,O,TRUE,75.3,Grid_Middle-Right,,0,,,,,,,,,,,
13,115,7,P,-30.84,-48.23,P,TRUE,122.9,Grid_Bottom-Left,,0,,,,,,,,,,,
13,116,8,L,20.19,-50.19,L,TRUE,46.1,Grid_Bottom-Center,,0,,,,,,,,,,,
13,117,9,Z,46.91,-42.79,Z,TRUE,201,Grid_Bottom-Right,,0,,,,,,,,,,,
14,118,1,L,-53.8,38.84,NotVisible,FALSE,17.3,Grid_Top-Left,,1,,,,,,,,,,,
14,119,2,P,-14.64,20.98,P,TRUE,10.6,Grid_Top-Center,,0,,,,,,,,,,,
14,120,3,Z,32.1,35.73,Z,TRUE,46.1,Grid_Top-Right,,0,,,,,,,,,,,
14,121,4,E,-47.7,-23.9,NotVisible,FALSE,10.6,Grid_Middle-Left,,1,,,,,,,,,,,
14,122,5,F,11.61,-15.23,F,TRUE,75.3,Grid_Middle-Center,,0,,,,,,,,,,,
14,123,6,C,30.42,-21.83,C,TRUE,17.3,Grid_Middle-Right,,0,,,,,,,,,,,
14,124,7,O,-41.51,-52.6,NotVisible,FALSE,6.5,Grid_Bottom-Left,,1,,,,,,,,,,,
14,125,8,D,-19.01,-47.59,D,TRUE,201,Grid_Bottom-Center,,0,,,,,,,,,,,
14,126,9,T,45.62,-43.58,T,TRUE,46.1,Grid_Bottom-Right,,0,,,,,,,,,,,
15,127,1,C,-44.09,15.69,C,TRUE,28.3,Grid_Top-Left,,0,,,,,,,,,,,
15,128,2,O,19.49,30.71,O,TRUE,10.6,Grid_Top-Center,,0,,,,,,,,,,,
15,129,3,E,41.22,41.16,NotVisible,FALSE,46.1,Grid_Top-Right,,1,,,,,,,,,,,
15,130,4,L,-34.55,-22.75,L,TRUE,46.1,Grid_Middle-Left,,0,,,,,,,,,,,
15,131,5,Z,11.5,-2.56,Z,TRUE,28.3,Grid_Middle-Center,,0,,,,,,,,,,,
15,132,6,F,27,-12.48,P,FALSE,6.5,Grid_Middle-Right,,1,,,,,,,,,,,
15,133,7,P,-51.91,-38.2,NotVisible,FALSE,6.5,Grid_Bottom-Left,,1,,,,,,,,,,,
15,134,8,T,-6.36,-45.94,T,TRUE,28.3,Grid_Bottom-Center,,0,,,,,,,,,,,
15,135,9,D,38.12,-38.54,D,TRUE,17.3,Grid_Bottom-Right,,0,,,,,,,,,,,
16,136,1,E,-52.53,19.87,NotVisible,FALSE,6.5,Grid_Top-Left,,1,,,,,,,,,,,
16,137,2,O,-5.11,22.28,O,TRUE,201,Grid_Top-Center,,0,,,,,,,,,,,
16,138,3,F,53.23,37.67,NotVisible,FALSE,10.6,Grid_Top-Right,,1,,,,,,,,,,,
16,139,4,C,-42.43,-0.23,C,TRUE,46.1,Grid_Middle-Left,,0,,,,,,,,,,,
16,140,5,P,13.9,-12.28,P,TRUE,10.6,Grid_Middle-Center,,0,,,,,,,,,,,
16,141,6,L,53.36,4.81,L,TRUE,122.9,Grid_Middle-Right,,0,,,,,,,,,,,
16,142,7,D,-44.38,-43.59,NotVisible,FALSE,17.3,Grid_Bottom-Left,,1,,,,,,,,,,,
16,143,8,T,-17.16,-37.2,T,TRUE,122.9,Grid_Bottom-Center,,0,,,,,,,,,,,
16,144,9,Z,41.39,-50.68,NotVisible,FALSE,6.5,Grid_Bottom-Right,,1,,,,,,,,,,,
17,145,1,T,-51.2,38.54,NotVisible,FALSE,28.3,Grid_Top-Left,,1,,,,,,,,,,,
17,146,2,O,20.61,31.89,NotVisible,FALSE,10.6,Grid_Top-Center,,1,,,,,,,,,,,
17,147,3,Z,36.56,38.4,Z,TRUE,75.3,Grid_Top-Right,,0,,,,,,,,,,,
17,148,4,C,-27.87,-18.79,NotVisible,FALSE,6.5,Grid_Middle-Left,,1,,,,,,,,,,,
17,149,5,E,0.1,-21.5,E,TRUE,46.1,Grid_Middle-Center,,0,,,,,,,,,,,
17,150,6,L,29.38,6.06,L,TRUE,46.1,Grid_Middle-Right,,0,,,,,,,,,,,
17,151,7,F,-32.86,-35.27,NotVisible,FALSE,10.6,Grid_Bottom-Left,,1,,,,,,,,,,,
17,152,8,D,4.23,-34.48,D,TRUE,75.3,Grid_Bottom-Center,,0,,,,,,,,,,,
17,153,9,P,40.74,-50.02,P,TRUE,46.1,Grid_Bottom-Right,,0,,,,,,,,,,,
18,154,1,Z,-51.1,19.11,NotVisible,FALSE,75.3,Grid_Top-Left,,1,,,,,,,,,,,
18,155,2,C,6.6,38.36,NotVisible,FALSE,17.3,Grid_Top-Center,,1,,,,,,,,,,,
18,156,3,T,53.97,32.84,NotVisible,FALSE,46.1,Grid_Top-Right,,1,,,,,,,,,,,
18,157,4,P,-44.39,-17.49,NotVisible,FALSE,6.5,Grid_Middle-Left,,1,,,,,,,,,,,
18,158,5,O,9.97,3.98,NotVisible,FALSE,6.5,Grid_Middle-Center,,1,,,,,,,,,,,
18,159,6,D,53.73,-12.09,D,TRUE,122.9,Grid_Middle-Right,,0,,,,,,,,,,,
18,160,7,E,-44.24,-32.51,NotVisible,FALSE,10.6,Grid_Bottom-Left,,1,,,,,,,,,,,
18,161,8,L,-9.69,-52.06,L,TRUE,17.3,Grid_Bottom-Center,,0,,,,,,,,,,,
18,162,9,F,41.22,-50.1,NotVisible,FALSE,46.1,Grid_Bottom-Right,,1,,,,,,,,,,,
19,163,1,L,-54.11,32.27,NotVisible,FALSE,17.3,Grid_Top-Left,,1,,,,,,,,,,,
19,164,2,Z,13.25,34.98,NotVisible,FALSE,17.3,Grid_Top-Center,,1,,,,,,,,,,,
19,165,3,O,41.21,25.93,O,TRUE,46.1,Grid_Top-Right,,0,,,,,,,,,,,
19,166,4,P,-42.06,-4.06,P,TRUE,75.3,Grid_Middle-Left,,0,,,,,,,,,,,
19,167,5,E,-12.41,-25.11,E,TRUE,10.6,Grid_Middle-Center,,0,,,,,,,,,,,
19,168,6,D,41.49,-27.36,NotVisible,FALSE,6.5,Grid_Middle-Right,,1,,,,,,,,,,,
19,169,7,C,-46.15,-30.34,NotVisible,FALSE,6.5,Grid_Bottom-Left,,1,,,,,,,,,,,
19,170,8,T,-7.93,-36.26,T,TRUE,10.6,Grid_Bottom-Center,,0,,,,,,,,,,,
19,171,9,F,52.68,-46.26,F,TRUE,122.9,Grid_Bottom-Right,,0,,,,,,,,,,,
20,172,1,P,-30.5,19.47,NotVisible,FALSE,6.5,Grid_Top-Left,,1,,,,,,,,,,,
20,173,2,E,19.81,29.91,E,TRUE,75.3,Grid_Top-Center,,0,,,,,,,,,,,
20,174,3,D,52.05,40.15,NotVisible,FALSE,75.3,Grid_Top-Right,,1,,,,,,,,,,,
20,175,4,F,-31.55,-18.84,NotVisible,FALSE,6.5,Grid_Middle-Left,,1,,,,,,,,,,,
20,176,5,Z,-24.26,-10.33,Z,TRUE,17.3,Grid_Middle-Center,,0,,,,,,,,,,,
20,177,6,C,34.71,-11.97,C,TRUE,10.6,Grid_Middle-Right,,0,,,,,,,,,,,
20,178,7,L,-37.99,-50.66,NotVisible,FALSE,122.9,Grid_Bottom-Left,,1,,,,,,,,,,,
20,179,8,O,13.78,-49.27,NotVisible,FALSE,17.3,Grid_Bottom-Center,,1,,,,,,,,,,,
20,180,9,T,51.59,-46.68,T,TRUE,75.3,Grid_Bottom-Right,,0,,,,,,,,,,,
21,181,1,F,-45.82,14.35,F,TRUE,75.3,Grid_Top-Left,,0,,,,,,,,,,,
21,182,2,L,-16.9,23.9,L,TRUE,46.1,Grid_Top-Center,,0,,,,,,,,,,,
21,183,3,O,46.57,13.76,NotVisible,FALSE,6.5,Grid_Top-Right,,1,,,,,,,,,,,
21,184,4,E,-27.61,-23.62,E,TRUE,75.3,Grid_Middle-Left,,0,,,,,,,,,,,
21,185,5,D,-0.48,-12.75,D,TRUE,46.1,Grid_Middle-Center,,0,,,,,,,,,,,
21,186,6,P,46.97,-23.37,P,TRUE,201,Grid_Middle-Right,,0,,,,,,,,,,,
21,187,7,C,-50.54,-40.03,NotVisible,FALSE,17.3,Grid_Bottom-Left,,1,,,,,,,,,,,
21,188,8,Z,3.51,-44.03,Z,TRUE,201,Grid_Bottom-Center,,0,,,,,,,,,,,
21,189,9,T,29.31,-51.01,T,TRUE,46.1,Grid_Bottom-Right,,0,,,,,,,,,,,
22,190,1,O,-37.94,22.9,O,TRUE,75.3,Grid_Top-Left,,0,,,,,,,,,,,
22,191,2,T,4.07,16.61,T,TRUE,28.3,Grid_Top-Center,,0,,,,,,,,,,,
22,192,3,F,44.45,31.04,NotVisible,FALSE,28.3,Grid_Top-Right,,1,,,,,,,,,,,
22,193,4,D,-51.93,-21.92,D,TRUE,122.9,Grid_Middle-Left,,0,,,,,,,,,,,
22,194,5,L,4.52,-19.19,L,TRUE,75.3,Grid_Middle-Center,,0,,,,,,,,,,,
22,195,6,E,51.46,-5.96,E,TRUE,122.9,Grid_Middle-Right,,0,,,,,,,,,,,
22,196,7,C,-42.01,-34.27,C,TRUE,17.3,Grid_Bottom-Left,,0,,,,,,,,,,,
22,197,8,Z,-7.4,-51.09,Z,TRUE,122.9,Grid_Bottom-Center,,0,,,,,,,,,,,
22,198,9,P,30.1,-45.98,P,TRUE,75.3,Grid_Bottom-Right,,0,,,,,,,,,,,
23,199,1,P,-49.64,30.17,NotVisible,FALSE,75.3,Grid_Top-Left,,1,,,,,,,,,,,
23,200,2,L,19.46,32.56,L,TRUE,201,Grid_Top-Center,,0,,,,,,,,,,,
23,201,3,O,46.8,19.84,O,TRUE,122.9,Grid_Top-Right,,0,,,,,,,,,,,
23,202,4,E,-33.94,-19.18,E,TRUE,10.6,Grid_Middle-Left,,0,,,,,,,,,,,
23,203,5,D,1.19,-8.99,D,TRUE,46.1,Grid_Middle-Center,,0,,,,,,,,,,,
23,204,6,Z,47.37,-22.09,Z,TRUE,122.9,Grid_Middle-Right,,0,,,,,,,,,,,
23,205,7,F,-35.68,-45.3,F,TRUE,17.3,Grid_Bottom-Left,,0,,,,,,,,,,,
23,206,8,T,10.38,-42.48,T,TRUE,122.9,Grid_Bottom-Center,,0,,,,,,,,,,,
23,207,9,C,45.94,-43.78,C,TRUE,46.1,Grid_Bottom-Right,,0,,,,,,,,,,,
24,208,1,D,-45.96,25.8,NotVisible,FALSE,10.6,Grid_Top-Left,,1,,,,,,,,,,,
24,209,2,C,9.36,20.06,C,TRUE,46.1,Grid_Top-Center,,0,,,,,,,,,,,
24,210,3,F,38.8,39.1,NotVisible,FALSE,122.9,Grid_Top-Right,,1,,,,,,,,,,,
24,211,4,Z,-37.42,-1.25,E,FALSE,10.6,Grid_Middle-Left,,1,,,,,,,,,,,
24,212,5,P,-17.17,-19.2,P,TRUE,46.1,Grid_Middle-Center,,0,,,,,,,,,,,
24,213,6,E,50.86,-27.05,E,TRUE,75.3,Grid_Middle-Right,,0,,,,,,,,,,,
24,214,7,L,-48.14,-41.57,NotVisible,FALSE,28.3,Grid_Bottom-Left,,1,,,,,,,,,,,
24,215,8,T,1.33,-46.53,T,TRUE,201,Grid_Bottom-Center,,0,,,,,,,,,,,
24,216,9,O,53.39,-47.91,NotVisible,FALSE,10.6,Grid_Bottom-Right,,1,,,,,,,,,,,
25,217,1,T,-51.74,41.27,NotVisible,FALSE,46.1,Grid_Top-Left,,1,,,,,,,,,,,
25,218,2,O,7.18,40.88,NotVisible,FALSE,17.3,Grid_Top-Center,,1,,,,,,,,,,,
25,219,3,Z,44.85,26.33,NotVisible,FALSE,10.6,Grid_Top-Right,,1,,,,,,,,,,,
25,220,4,P,-42.21,-22.24,P,TRUE,201,Grid_Middle-Left,,0,,,,,,,,,,,
25,221,5,E,-24.38,-16.16,E,TRUE,17.3,Grid_Middle-Center,,0,,,,,,,,,,,
25,222,6,L,45.51,-19.29,NotVisible,FALSE,6.5,Grid_Middle-Right,,1,,,,,,,,,,,
25,223,7,F,-42.63,-47.07,F,TRUE,122.9,Grid_Bottom-Left,,0,,,,,,,,,,,
25,224,8,D,-21.8,-36.94,D,TRUE,17.3,Grid_Bottom-Center,,0,,,,,,,,,,,
25,225,9,C,40.02,-48.47,NotVisible,FALSE,10.6,Grid_Bottom-Right,,1,,,,,,,,,,,
26,226,1,L,-48.47,15.2,NotVisible,FALSE,75.3,Grid_Top-Left,,1,,,,,,,,,,,
26,227,2,O,-6.66,30.3,O,TRUE,122.9,Grid_Top-Center,,0,,,,,,,,,,,
26,228,3,E,33.47,29.03,E,TRUE,46.1,Grid_Top-Right,,0,,,,,,,,,,,
26,229,4,P,-37.06,-14.76,NotVisible,FALSE,6.5,Grid_Middle-Left,,1,,,,,,,,,,,
26,230,5,F,-7.07,-24.47,F,TRUE,75.3,Grid_Middle-Center,,0,,,,,,,,,,,
26,231,6,D,33.93,-23.56,D,TRUE,75.3,Grid_Middle-Right,,0,,,,,,,,,,,
26,232,7,T,-38.21,-35.4,NotVisible,FALSE,6.5,Grid_Bottom-Left,,1,,,,,,,,,,,
26,233,8,Z,-14.84,-38.71,Z,TRUE,75.3,Grid_Bottom-Center,,0,,,,,,,,,,,
26,234,9,C,42.97,-47.92,C,TRUE,201,Grid_Bottom-Right,,0,,,,,,,,,,,
1,1,1,E,-45.63,38.29,NotVisible,FALSE,17.3,Grid_Top-Left,,1,,,,,,,,,,,
1,2,2,O,3.54,31.05,NotVisible,FALSE,17.3,Grid_Top-Center,,1,,,,,,,,,,,
1,3,3,T,51.31,12.9,NotVisible,FALSE,28.3,Grid_Top-Right,,1,,,,,,,,,,,
1,4,4,L,-50.32,-0.28,L,TRUE,75.3,Grid_Middle-Left,,0,,,,,,,,,,,
1,5,5,C,-8.72,-20.74,C,TRUE,46.1,Grid_Middle-Center,,0,,,,,,,,,,,
1,6,6,P,50.1,-9.44,NotVisible,FALSE,10.6,Grid_Middle-Right,,1,,,,,,,,,,,
1,7,7,F,-49.14,-43.82,NotVisible,FALSE,6.5,Grid_Bottom-Left,,1,,,,,,,,,,,
1,8,8,Z,-15.92,-47.11,F,FALSE,10.6,Grid_Bottom-Center,,1,,,,,,,,,,,
1,9,9,D,34.01,-50.16,NotVisible,FALSE,17.3,Grid_Bottom-Right,,1,,,,,,,,,,,
2,10,1,O,-43.3,20.75,C,FALSE,28.3,Grid_Top-Left,,1,,,,,,,,,,,
2,11,2,F,5.73,29.39,F,TRUE,201,Grid_Top-Center,,0,,,,,,,,,,,
2,12,3,L,48.71,31.46,NotVisible,FALSE,122.9,Grid_Top-Right,,1,,,,,,,,,,,
2,13,4,D,-47.52,-20.34,D,TRUE,201,Grid_Middle-Left,,0,,,,,,,,,,,
2,14,5,C,-20.68,-3.54,C,TRUE,28.3,Grid_Middle-Center,,0,,,,,,,,,,,
2,15,6,T,50.83,-4.39,NotVisible,FALSE,17.3,Grid_Middle-Right,,1,,,,,,,,,,,
2,16,7,E,-28.53,-43.8,NotVisible,FALSE,6.5,Grid_Bottom-Left,,1,,,,,,,,,,,
2,17,8,Z,-11.42,-40.51,Z,TRUE,122.9,Grid_Bottom-Center,,0,,,,,,,,,,,
2,18,9,P,41.66,-42.27,P,TRUE,28.3,Grid_Bottom-Right,,0,,,,,,,,,,,
3,19,1,T,-43.98,18.81,T,TRUE,75.3,Grid_Top-Left,,0,,,,,,,,,,,
3,20,2,D,-6.53,24.68,NotVisible,FALSE,10.6,Grid_Top-Center,,1,,,,,,,,,,,
3,21,3,L,34.18,42.91,NotVisible,FALSE,17.3,Grid_Top-Right,,1,,,,,,,,,,,
3,22,4,F,-54.39,-1.02,NotVisible,FALSE,17.3,Grid_Middle-Left,,1,,,,,,,,,,,
3,23,5,C,-13.34,-18.86,C,TRUE,122.9,Grid_Middle-Center,,0,,,,,,,,,,,
3,24,6,Z,42.19,-24.8,Z,TRUE,28.3,Grid_Middle-Right,,0,,,,,,,,,,,
3,25,7,E,-54.48,-30.79,NotVisible,FALSE,17.3,Grid_Bottom-Left,,1,,,,,,,,,,,
3,26,8,P,7.85,-35.28,P,TRUE,75.3,Grid_Bottom-Center,,0,,,,,,,,,,,
3,27,9,O,54.36,-50.33,NotVisible,FALSE,6.5,Grid_Bottom-Right,,1,,,,,,,,,,,
4,28,1,O,-46.6,38.81,NotVisible,FALSE,201,Grid_Top-Left,,1,,,,,,,,,,,
4,29,2,L,-16.3,17.67,L,TRUE,17.3,Grid_Top-Center,,0,,,,,,,,,,,
4,30,3,Z,36.2,31.08,NotVisible,FALSE,6.5,Grid_Top-Right,,1,,,,,,,,,,,
4,31,4,F,-47.2,-23.45,F,TRUE,122.9,Grid_Middle-Left,,0,,,,,,,,,,,
4,32,5,C,-4.46,-7.29,C,TRUE,46.1,Grid_Middle-Center,,0,,,,,,,,,,,
4,33,6,E,47.1,-19.21,E,TRUE,75.3,Grid_Middle-Right,,0,,,,,,,,,,,
4,34,7,T,-53.38,-34.55,NotVisible,FALSE,17.3,Grid_Bottom-Left,,1,,,,,,,,,,,
4,35,8,D,-2.36,-32.37,D,TRUE,28.3,Grid_Bottom-Center,,0,,,,,,,,,,,
4,36,9,P,38.45,-40.52,NotVisible,FALSE,6.5,Grid_Bottom-Right,,1,,,,,,,,,,,
5,37,1,Z,-45.43,33.03,NotVisible,FALSE,28.3,Grid_Top-Left,,1,,,,,,,,,,,
5,38,2,D,-21.22,17.63,NotVisible,FALSE,10.6,Grid_Top-Center,,1,,,,,,,,,,,
5,39,3,L,46.74,22.26,NotVisible,FALSE,75.3,Grid_Top-Right,,1,,,,,,,,,,,
5,40,4,E,-41.84,0.15,E,TRUE,201,Grid_Middle-Left,,0,,,,,,,,,,,
5,41,5,O,24.02,-10.92,D,FALSE,10.6,Grid_Middle-Center,,1,,,,,,,,,,,
5,42,6,C,52.48,-11.33,C,TRUE,201,Grid_Middle-Right,,0,,,,,,,,,,,
5,43,7,F,-50.15,-35.85,NotVisible,FALSE,6.5,Grid_Bottom-Left,,1,,,,,,,,,,,
5,44,8,P,-18.25,-47.81,P,TRUE,75.3,Grid_Bottom-Center,,0,,,,,,,,,,,
5,45,9,T,52.04,-42.27,NotVisible,FALSE,10.6,Grid_Bottom-Right,,1,,,,,,,,,,,
6,46,1,O,-36.45,12.98,NotVisible,FALSE,6.5,Grid_Top-Left,,1,,,,,,,,,,,
6,47,2,Z,5.19,26.41,Z,TRUE,28.3,Grid_Top-Center,,0,,,,,,,,,,,
6,48,3,L,48.75,38.84,NotVisible,FALSE,28.3,Grid_Top-Right,,1,,,,,,,,,,,
6,49,4,T,-29.07,-14.26,T,TRUE,201,Grid_Middle-Left,,0,,,,,,,,,,,
6,50,5,E,19.2,6.17,E,TRUE,10.6,Grid_Middle-Center,,0,,,,,,,,,,,
6,51,6,P,51.25,-19.18,P,TRUE,46.1,Grid_Middle-Right,,0,,,,,,,,,,,
6,52,7,F,-28.27,-37.31,F,TRUE,46.1,Grid_Bottom-Left,,0,,,,,,,,,,,
6,53,8,C,-12.9,-32.08,C,TRUE,75.3,Grid_Bottom-Center,,0,,,,,,,,,,,
6,54,9,D,32.74,-44.92,D,TRUE,201,Grid_Bottom-Right,,0,,,,,,,,,,,
7,55,1,T,-29.97,21.08,T,TRUE,201,Grid_Top-Left,,0,,,,,,,,,,,
7,56,2,P,16.55,19.5,P,TRUE,17.3,Grid_Top-Center,,0,,,,,,,,,,,
7,57,3,O,46.65,20.25,NotVisible,FALSE,28.3,Grid_Top-Right,,1,,,,,,,,,,,
7,58,4,C,-35.69,3.11,C,TRUE,46.1,Grid_Middle-Left,,0,,,,,,,,,,,
7,59,5,Z,-11.86,9.08,NotVisible,FALSE,10.6,Grid_Middle-Center,,1,,,,,,,,,,,
7,60,6,L,53.41,-12.92,NotVisible,FALSE,201,Grid_Middle-Right,,1,,,,,,,,,,,
7,61,7,E,-45.88,-37.12,E,TRUE,75.3,Grid_Bottom-Left,,0,,,,,,,,,,,
7,62,8,F,-20.1,-49.13,F,TRUE,122.9,Grid_Bottom-Center,,0,,,,,,,,,,,
7,63,9,D,40.9,-40.93,D,TRUE,201,Grid_Bottom-Right,,0,,,,,,,,,,,
8,64,1,O,-54.37,30.99,NotVisible,FALSE,10.6,Grid_Top-Left,,1,,,,,,,,,,,
8,65,2,L,9.58,25.37,L,TRUE,46.1,Grid_Top-Center,,0,,,,,,,,,,,
8,66,3,E,43.51,26.75,NotVisible,FALSE,28.3,Grid_Top-Right,,1,,,,,,,,,,,
8,67,4,D,-47.12,-4.22,NotVisible,FALSE,17.3,Grid_Middle-Left,,1,,,,,,,,,,,
8,68,5,Z,-2,-12.93,Z,TRUE,46.1,Grid_Middle-Center,,0,,,,,,,,,,,
8,69,6,F,42.45,-20.26,F,TRUE,75.3,Grid_Middle-Right,,0,,,,,,,,,,,
8,70,7,T,-42.44,-44.63,NotVisible,FALSE,17.3,Grid_Bottom-Left,,1,,,,,,,,,,,
8,71,8,C,17.99,-44.4,C,TRUE,46.1,Grid_Bottom-Center,,0,,,,,,,,,,,
8,72,9,P,42.85,-39.35,P,TRUE,46.1,Grid_Bottom-Right,,0,,,,,,,,,,,
9,73,1,C,-36.04,22.68,NotVisible,FALSE,6.5,Grid_Top-Left,,1,,,,,,,,,,,
9,74,2,E,6.77,25.59,E,TRUE,17.3,Grid_Top-Center,,0,,,,,,,,,,,
9,75,3,L,40.22,34.84,NotVisible,FALSE,46.1,Grid_Top-Right,,1,,,,,,,,,,,
9,76,4,T,-26.61,-6.29,T,TRUE,17.3,Grid_Middle-Left,,0,,,,,,,,,,,
9,77,5,D,21.57,-6.17,D,TRUE,46.1,Grid_Middle-Center,,0,,,,,,,,,,,
9,78,6,Z,38.63,8.98,Z,TRUE,28.3,Grid_Middle-Right,,0,,,,,,,,,,,
9,79,7,O,-40.14,-40.04,O,TRUE,46.1,Grid_Bottom-Left,,0,,,,,,,,,,,
9,80,8,P,2.76,-33.72,P,TRUE,75.3,Grid_Bottom-Center,,0,,,,,,,,,,,
9,81,9,F,48.57,-51.92,NotVisible,FALSE,28.3,Grid_Bottom-Right,,1,,,,,,,,,,,
10,82,1,T,-27.7,37.79,NotVisible,FALSE,46.1,Grid_Top-Left,,1,,,,,,,,,,,
10,83,2,L,6.71,26.46,L,TRUE,28.3,Grid_Top-Center,,0,,,,,,,,,,,
10,84,3,E,36.9,31.92,E,TRUE,201,Grid_Top-Right,,0,,,,,,,,,,,
10,85,4,P,-51.48,-6.11,NotVisible,FALSE,10.6,Grid_Middle-Left,,1,,,,,,,,,,,
10,86,5,C,-12.13,-25.12,C,TRUE,46.1,Grid_Middle-Center,,0,,,,,,,,,,,
10,87,6,F,46.03,-28.24,NotVisible,FALSE,10.6,Grid_Middle-Right,,1,,,,,,,,,,,
10,88,7,D,-54.23,-34.93,NotVisible,FALSE,10.6,Grid_Bottom-Left,,1,,,,,,,,,,,
10,89,8,O,19.16,-45.51,O,TRUE,75.3,Grid_Bottom-Center,,0,,,,,,,,,,,
10,90,9,Z,42.67,-50.08,NotVisible,FALSE,10.6,Grid_Bottom-Right,,1,,,,,,,,,,,
11,91,1,E,-47.17,37.06,NotVisible,FALSE,75.3,Grid_Top-Left,,1,,,,,,,,,,,
